ID,Name,Type,Organization
51726,ZENITH,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51727,LIMITED LIABILITY COMPANY BANK ROUND,-0- ,RUSSIA-EO14024
51728,NK BANK JOINT STOCK COMPANY,-0- ,RUSSIA-EO14024
51729,FORNAX SHIP MANAGEMENT FZCO,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51730,HYPERION,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51731,PUBLIC JOINT STOCK COMPANY METKOMBANK,-0- ,RUSSIA-EO14024
51732,PEGASUS,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51733,COLUMBA LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51735,CEPHEUS,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51737,SOFTWATER NAVIGATION HOLDING LTD.,-0- ,SDGT
51738,PUBLIC JOINT STOCK COMPANY BANK ALEXANDROVSKY,-0- ,RUSSIA-EO14024
51742,SYMPHONY,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51744,PUBLIC JOINT STOCK SOCIAL COMMERCIAL BANK OF PRIMORYE PRIMSOTSBANK,-0- ,RUSSIA-EO14024
51746,HONG KONG YONGYE SHIPPING LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51747,PROXIMA,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51749,JOINT STOCK COMMERCIAL BANK SLAVIA JOINT STOCK COMPANY,-0- ,RUSSIA-EO14024
51752,CLIO,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51753,JOINT STOCK COMPANY GUTA BANK,-0- ,RUSSIA-EO14024
51755,STREAM SHIP MANAGEMENT FZCO,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51758,ATLAS,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51759,CRIUS LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51760,ROSSITA BANK,-0- ,RUSSIA-EO14024
51761,CRIUS,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51762,BLUEJOURNEY SHIPPING LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51763,CUP,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51764,COMMERCIAL JOINT STOCK BANK VIKING,-0- ,RUSSIA-EO14024
51765,CAPELLA,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51766,LIMITED LIABILITY COMPANY KRONA BANK,-0- ,RUSSIA-EO14024
51768,JOINT STOCK COMPANY ROYAL CREDIT BANK,-0- ,RUSSIA-EO14024
51769,CASSIOPEIA,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51771,GALAXY,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51774,LIMITED LIABILITY COMPANY BANK ORANGE,-0- ,RUSSIA-EO14024
51780,LEGACY,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51781,HERA GAM LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51784,LOENGO SHIPPING AND TRADER LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51785,JOINT STOCK COMPANY COMMERCIAL BANK URAL FD,-0- ,RUSSIA-EO14024
51786,SI HE,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51787,FREDA,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51789,JOINT STOCK COMPANY BANK ACCEPT,-0- ,RUSSIA-EO14024
51790,VANGUARD,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51792,AKTSIONERNOE OBSHCHESTVO BANK AGROROS,-0- ,RUSSIA-EO14024
51794,JOINT STOCK COMPANY BANK FINSERVICE,-0- ,RUSSIA-EO14024
51795,VLADIMIR ARSENYEV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51798,BANK ITURUP LLC,-0- ,RUSSIA-EO14024
51800,VOYAGER,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51801,JOINT STOCK COMPANY COALMETBANK,-0- ,RUSSIA-EO14024
51802,SURREY QUAYS COMPANY  LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51803,YURI SENKEVICH,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51804,HENGTAI SHIPPING LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51805,SURREY QUAYS,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51806,COMMERCIAL BANK KHLYNOV JOINT STOCK COMPANY,-0- ,RUSSIA-EO14024
51807,HENG TAI,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51808,SELENA LIVELY LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51809,CORPORATE FINANCE BANK LLC,-0- ,RUSSIA-EO14024
51810,THALIA III,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51812,VITABANK PJSC,-0- ,RUSSIA-EO14024
51813,LELIA,vessel,SDGT
51815,ALEKSEY CHIRIKOV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51816,JSCB ENERGOBANK,-0- ,RUSSIA-EO14024
51817,DANIKA ROBERT LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51818,GENNADIY NEVELSKOY,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51819,JOINT STOCK INVESTMENT COMMERCIAL BANK ENISEISK UNITED BANK,-0- ,RUSSIA-EO14024
51821,AMSHA MARITIME,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51822,SCF ENDEAVOUR,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51823,SALINA SHIP MANAGEMENT PVT LTD,-0- ,SDGT
51824,XINGFU HAI SHIPPING LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51825,JOINT STOCK COMPANY NS BANK,-0- ,RUSSIA-EO14024
51826,KRISHNA 1,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51827,WEI FENG,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51828,PRIMORSKY TERRITORIAL COMMERCIAL BANK SOCIETY WITH LIMITED LIABILITY,-0- ,RUSSIA-EO14024
51832,JOINT STOCK COMPANY PUBLIC TRUST BANK,-0- ,RUSSIA-EO14024
51833,JOINT STOCK COMPANY SEVERGAZBANK,-0- ,RUSSIA-EO14024
51834,ELINE,vessel,SDGT
51835,JOINT STOCK COMPANY ROSNEFTEFLOT,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51836,PUBLIC JOINT STOCK COMPANY FINSTAR BANK,-0- ,RUSSIA-EO14024
51837,CELINE,vessel,SDGT
51838,SCF ENDURANCE,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51839,PUBLIC JOINT STOCK COMMERCIAL BANK DERZHAVA,-0- ,RUSSIA-EO14024
51841,SCF ENTERPRISE,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51842,"MAGANOV, Nail Ulfatovich",individual,UKRAINE-EO13662] [RUSSIA-EO14024
51843,BLUESPECTRUM SHIPPING S.A.,-0- ,SDGT
51844,INGOSSTRAKH INSURANCE COMPANY,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51845,GIFTED PEAK LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51846,"CHERNOV, Vladimir Nikolaevich",individual,UKRAINE-EO13662] [RUSSIA-EO14024
51847,HIMALAYAN,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51848,AKTSIONERNOE OBSHCHESTVO TSENTR EKSPLUATATSIONNYKH USLUG,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51849,JOEL,vessel,SDGT
51850,CHLOE,vessel,SDGT
51851,HUIHAI HONG KONG SHIPPING CO LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51852,"DYUKOV, Aleksandr Valeryevich",individual,UKRAINE-EO13662] [RUSSIA-EO14024
51854,HUI HAI ATLANTIC,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51856,AKADEMIK GUBKIN,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51857,HONG KONG HANYUAN SHIPPING CO LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51858,SCF SAKHALIN,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51859,"KUDRYASHOV, Sergei Ivanovich",individual,UKRAINE-EO13662] [RUSSIA-EO14024
51860,HUIHAI PACIFIC,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51862,AMITIS JAZIREH KISH SHIP MANAGEMENT CO LLC,-0- ,SDGT
51865,"VOROBYEV, Vadim Nikolaevich",individual,UKRAINE-EO13662] [RUSSIA-EO14024
51866,ROMINA,vessel,SDGT
51870,"ALEKPEROV, Yusuf Vagitovich",individual,UKRAINE-EO13662] [RUSSIA-EO14024
51871,DOBRYNYA,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51872,DEMEX TRADING LIMITED DMCC,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51873,STEPAN MAKAROV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51876,HAIMA SHIPPING LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51877,NURSULTAN NAZARBAYEV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51878,LOTUS,vessel,SDGT
51879,LI BAI,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51880,VYACHESLAV TIKHONOV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51881,MARION COMMODITY DMCC,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51882,OKEANSKY PROSPECT,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51883,KAT DENNINGS LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51884,YEVGENY PRIMAKOV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51885,RN AMUR,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51886,LYRA,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51887,MARSA ENERGY TRADING DMCC,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51888,ZALIV AMURSKIY,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51889,RN SAKHALIN,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51890,DOUBLE HARMONY MARINE CORPORATION,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51891,MAKALU,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51892,SUNRISE X TRADING CO LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51893,RN USSURI,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51894,PEARL SHIPPING & TRADING LTD,-0- ,SDGT
51896,SVYATOY KNYAZ VLADIMIR,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51898,MERLUZA GROUP LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51899,MERMAR,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51900,ZION TRADE LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51901,ARCTOS SHIPPING AND TRADE DMCC,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51902,LEPUS SAI LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51903,VALENTIN PIKUL,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51905,VLADIMIR MONOMAKH,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51906,HARMONY GROVE CORPORATION,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51907,BARON,vessel,SDGT
51908,MERU,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51909,AMBRA LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51910,VLADIMIR VINOGRADOV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51911,PRATUM OIL TRADING LLC,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51912,MOSHTAQ TEJARAT SANAT CO JSC,-0- ,SDGT
51914,ETERRA CRUDE OIL ABROAD TRADING LLC,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51915,ODINE MARINE INCORPORATED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51917,GURON TRADING LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51918,YARD NO.131040 ZVEZDA-DSME,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51920,YARD NO.131080 ZVEZDA-DSME,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51922,ELIAS SHIPPING & TRADING GROUP SA,-0- ,SDGT
51923,AQUAQUASAR HOLDING LIMITED,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51924,MUM,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51928,RAMONA I,vessel,SDGT
51931,FEDOR USHAKOV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51932,VELINE SHIPTRADE INCORPORATED,-0- ,SDGT
51934,VITUS BERING,vessel,UKRAINE-EO13662] [RUSSIA-EO14024
51935,STAR 5,vessel,SDGT
51936,NATIVA MANAGEMENT LTD,-0- ,SDGT
51941,GPB FINANCIAL SERVICES HONG KONG LIMITED,-0- ,RUSSIA-EO14024
51942,GPB AFRICA AND MIDDLE EAST PTY LTD,-0- ,RUSSIA-EO14024
51943,"YAKOVLEV, Yuri Vladimirovich",individual,RUSSIA-EO14024
51945,"OBOZOV, Sergei Aleksandrovich",individual,RUSSIA-EO14024
51946,"OLENIN, Yurii Aleksandrovich",individual,RUSSIA-EO14024
51947,"NOVIKOV, Sergei Gennadyevich",individual,RUSSIA-EO14024
51948,"DENISOV, Konstantin Ivanovich",individual,RUSSIA-EO14024
51949,"KRYUKOV, Oleg Vasilyevich",individual,RUSSIA-EO14024
51950,"LIKHACHEV, Alexey Evgenyevich",individual,RUSSIA-EO14024
51951,"QATIRJI, Muhammad Agha Ahmed Rashdi",individual,SDGT
51952,"NIKIPELOV, Andrei Vladimirovich",individual,RUSSIA-EO14024
51956,"KOMAROV, Kirill Borisovich",individual,RUSSIA-EO14024
51957,"LOKSHIN, Alexander Markovich",individual,RUSSIA-EO14024
51958,"PETROV, Andrei Yuvenalyevich",individual,RUSSIA-EO14024
51959,"REBROV, Ilya Vasilyevich",individual,RUSSIA-EO14024
51960,"RUKSHA, Vyacheslav Vladimirovich",individual,RUSSIA-EO14024
51961,"SPASSKIY, Nikolay Nikolayevich",individual,RUSSIA-EO14024
51962,PETROENGINEERING LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
51963,LIMITED LIABILITY COMPANY SEA COMMERCIAL PORT LAVNA,-0- ,RUSSIA-EO14024
51964,LIMITED LIABILITY COMPANY LAYAVOZHNEFTEGAZ,-0- ,RUSSIA-EO14024
51965,LIMITED LIABILITY COMPANY GAZPROMNEFT DEVELOPMENT,-0- ,RUSSIA-EO14024
51966,LIMITED LIABILITY COMPANY NEFTSERVICEHOLDING,-0- ,RUSSIA-EO14024
51967,SKYHART MANAGEMENT SERVICES PRIVATE LIMITED,-0- ,RUSSIA-EO14024
51968,LIMITED LIABILITY COMPANY GAZPROMNEFT ANGARA,-0- ,RUSSIA-EO14024
51969,GAZPROM SPG PORTOVAYA LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
51970,LIMITED LIABILITY COMPANY NSKH AZIYA DRILLING,-0- ,RUSSIA-EO14024
51971,LIMITED LIABILITY COMPANY POLAR LITHIUM,-0- ,RUSSIA-EO14024
51972,AVISION SHIPPING SERVICES PRIVATE LIMITED,-0- ,RUSSIA-EO14024
51973,LIMITED LIABILITY COMPANY PERMNEFTEOTDACHA,-0- ,RUSSIA-EO14024
51976,ONYX,vessel,RUSSIA-EO14024
51977,LIMITED LIABILITY COMPANY PERM ENGINEERING TECHNICAL CENTER GEOFIZIKA,-0- ,RUSSIA-EO14024
51978,PRAVASI,vessel,RUSSIA-EO14024
51979,JOINT STOCK COMPANY UGOLNAYA KOMPANIYA KUZBASSRAZREZUGOL,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
51980,LIMITED LIABILITY COMPANY KUZBASSRAZREZUGOL VZRYVPROM,-0- ,RUSSIA-EO14024
51981,XUANWU LUCUN SEA FREIGHT SHANGHAI CO LTD,-0- ,RUSSIA-EO14024
51982,LIMITED LIABILITY COMPANY TECHNICAL SERVICE CENTER,-0- ,RUSSIA-EO14024
51983,LIMITED LIABILITY COMPANY TPK SIB,-0- ,RUSSIA-EO14024
51984,XUANWU TIANJI SEA FREIGHT SHANGHAI CO LTD,-0- ,RUSSIA-EO14024
51985,LIMITED LIABILITY COMPANY RIGINTEL,-0- ,RUSSIA-EO14024
51986,LIMITED LIABILITY COMPANY TALDINSKOYE POGRUZOCHNO TRANSPORTNOYE UPRAVLENIYE,-0- ,RUSSIA-EO14024
51987,JOINT STOCK COMPANY KISELEVSKOYE POGRUZOCHNO TRANSPORTNOYE UPRAVLENIYE,-0- ,RUSSIA-EO14024
51988,LIMITED LIABILITY COMPANY FLEK,-0- ,RUSSIA-EO14024
51989,LIMITED LIABILITY COMPANY NEFTGAZISSLEDOVANIYE,-0- ,RUSSIA-EO14024
51991,FEDERAL STATE UNITARY ENTERPRISE ALL RUSSIAN RESEARCH INSTITUTE OF OIL GEOLOGY,-0- ,RUSSIA-EO14024
51992,LIMITED LIABILITY COMPANY KAPRON,-0- ,RUSSIA-EO14024
51993,JOINT STOCK COMPANY MINING AND COAL PREPARATION COMPLEX INAGLINSKIY,-0- ,RUSSIA-EO14024
51994,JOINT STOCK COMPANY MINING AND COAL PREPARATION COMPLEX DENISOVSKIY,-0- ,RUSSIA-EO14024
51995,XUANWU TIANKUI SEA FREIGHT SHANGHAI CO LTD,-0- ,RUSSIA-EO14024
51996,SHANDONG UNITED ENERGY PIPELINE TRANSPORTATION CO LTD,-0- ,RUSSIA-EO14024
51998,XUANWU TIANYUE SEA FREIGHT SHANGHAI CO LTD,-0- ,RUSSIA-EO14024
52000,XUANWU TRADING SHANGHAI CO LTD,-0- ,RUSSIA-EO14024
52002,JSC RUSSIAN COAL,-0- ,RUSSIA-EO14024
52003,AMURUGOL AO,-0- ,RUSSIA-EO14024
52004,CLOSED JOINT STOCK COMPANY ORDER OF THE RED BANNER OF LABOR AND FRIENDSHIP OF PEOPLES PERVOURALSKIY SILICA PLANT NAMED AFTER EFIMA MOISEYEVICHA GRISHPUNA,-0- ,RUSSIA-EO14024
52005,XUANWU WENQU SEA FREIGHT SHANGHAI CO LTD,-0- ,RUSSIA-EO14024
52006,LIMITED LIABILITY COMPANY RMK,-0- ,RUSSIA-EO14024
52007,XUANWU YOUBI SEA FREIGHT SHANGHAI CO LTD,-0- ,RUSSIA-EO14024
52008,OPEN JOINT STOCK COMPANY VOLZHSKY ABRASIVE WORKS,-0- ,RUSSIA-EO14024
52010,XUANWU ZUOFU SEA FREIGHT SHANGHAI CO LTD,-0- ,RUSSIA-EO14024
52011,JOINT STOCK COMPANY MAGNEZIT HOLDING,-0- ,RUSSIA-EO14024
52012,LIMITED LIABILITY COMPANY GRUPPA MAGNEZIT,-0- ,RUSSIA-EO14024
52013,CRYOGAS VYSOTSK LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
52014,PUBLIC JOINT STOCK COMPANY FOR THE PRODUCTION OF REFRACTORIES KOMBINAT MAGNEZIT,-0- ,RUSSIA-EO14024
52015,LIMITED LIABILITY COMPANY MORSKOI PORT SUKHODOL,-0- ,RUSSIA-EO14024
52016,KRASNOYARSKKRAIUGOL AO,-0- ,RUSSIA-EO14024
52017,LIMITED LIABILITY COMPANY VOSTOK OIL,-0- ,RUSSIA-EO14024
52018,RAZREZ KIRBINSKI OOO,-0- ,RUSSIA-EO14024
52019,LIMITED LIABILITY COMPANY PLANT FOR THE PRODUCTION OF PROPELLER STEERING COLUMNS SAPPHIRE,-0- ,RUSSIA-EO14024
52020,RAZREZ SAYANO PARTIZANSKI OOO,-0- ,RUSSIA-EO14024
52022,RAZREZ STEPNOI OOO,-0- ,RUSSIA-EO14024
52025,GUANGRAO LIANHE ENERGY PIPELINE CONVEYOR CO LTD,-0- ,RUSSIA-EO14024
52026,LIMITED LIABILITY COMPANY SKIF,-0- ,RUSSIA-EO14024
52027,KRU OVERSEAS LIMITED,-0- ,RUSSIA-EO14024
52029,UMBRA NAVI SHIPMANAGEMENT CORP,-0- ,SDGT] [RUSSIA-EO14024
52030,LIMITED LIABILITY COMPANY REMONTNO PROIZVODSTVENNAYA BAZA KOLMAR,-0- ,RUSSIA-EO14024
52031,JOINT STOCK COMPANY LISKINSKII ZAVOD MONTAZHNYKH ZAGOTOVOK,-0- ,RUSSIA-EO14024
52032,NONCOMMERCIAL ORGANIZATION REGIONAL INNOVATION INVESTMENT FUND YAMAL,-0- ,RUSSIA-EO14024
52033,LIMITED LIABILITY COMPANY RUSGAZBURENIE,-0- ,RUSSIA-EO14024
52034,OXIS,vessel,SDGT] [RUSSIA-EO14024
52036,LIMITED LIABILITY COMPANY INZHINIRINGOVIY TSENTR AVTONOMNAYA ENERGETIKA,-0- ,RUSSIA-EO14024
52045,"PAEZ VARGAS, Israel Daniel",individual,SDGT] [ILLICIT-DRUGS-EO14059
52046,"DIAZ RODRIGUEZ, Salvador",individual,SDGT] [ILLICIT-DRUGS-EO14059
52047,"AMADOR VALENZUELA, Christian Noe",individual,SDGT] [ILLICIT-DRUGS-EO14059
52049,NATIONAL DEVELOPMENT COMPLEX,-0- ,NPWMD
52050,"BELTRAN GUZMAN, Jesus Alfredo",individual,ILLICIT-DRUGS-EO14059
52051,AKHTAR AND SONS PRIVATE LIMITED,-0- ,NPWMD
52052,AFFILIATES INTERNATIONAL,-0- ,NPWMD
52053,ROCKSIDE ENTERPRISE,-0- ,NPWMD
52054,"KATERJI, 'Abbas",individual,SDGT
52056,"ANISIMOV, Andrei",individual,RUSSIA-EO14024
52057,"HAINDL, Daniel",individual,RUSSIA-EO14024
52058,"FEDKINA, Elena",individual,RUSSIA-EO14024
52059,"LISHENKO, Ilya",individual,RUSSIA-EO14024
52060,"LOGOV, Roman",individual,RUSSIA-EO14024
52061,"OSTEN BLANCO, Orozman Orlando",individual,ILLICIT-DRUGS-EO14059
52062,"PEREZ CASTANEDA, Luis Armando",individual,ILLICIT-DRUGS-EO14059
52063,"CASARRUBIA POSADA, Elkin",individual,ILLICIT-DRUGS-EO14059
52064,SUZAN GENERAL TRADING PVT LTD,-0- ,GLOMAG
52065,"PATTNI, Kamlesh Mansukhlal Damji",individual,GLOMAG
52066,"KHUDAIBERGANOVA, Yulduz",individual,GLOMAG
52067,SAMARIA HOLDINGS LIMITED,-0- ,GLOMAG
52068,"MASHARIPOV, Aybek",individual,GLOMAG
52069,"KURYAZOV, Anvar",individual,GLOMAG
52071,"MAGOMEDOV, Khadzhi Murat Dalgatovich",individual,RUSSIA-EO14024
52072,"KRASNOV, Nikita Vladimirovich",individual,RUSSIA-EO14024
52073,"ROSSI, George",individual,RUSSIA-EO14024
52074,"CHIRKINYAN, Elena",individual,RUSSIA-EO14024
52075,"BRADENS, Andrejs",individual,RUSSIA-EO14024
52076,"HERNANDEZ PEREZ, Jumilca Sandivel",individual,TCO
52077,TGR PARTNERS,-0- ,RUSSIA-EO14024
52078,TGR DWC-LLC,-0- ,RUSSIA-EO14024
52079,TGR CORPORATE CONCIERGE LTD,-0- ,RUSSIA-EO14024
52080,PULLMAN GLOBAL SOLUTIONS LLC,-0- ,RUSSIA-EO14024
52081,"ABAKUMOV, Dmytro",individual,GLOMAG
52082,"SANJAY, Raj Vaya",individual,GLOMAG
52083,"VAYA, Sanjay Keshavji",individual,GLOMAG
52084,"SINHA, Swetang",individual,GLOMAG
52085,"VAYA, Mukesh Mansukhlal",individual,GLOMAG
52086,"SOOD, Rahul",individual,GLOMAG
52087,"PATTNI, Mishaal Hitesh",individual,GLOMAG
52088,"CROSBY, David Paul",individual,GLOMAG
52089,SAHARA PETROLEUM PTE. LTD.,-0- ,GLOMAG
52090,SAKHARA PETROLEUM OSOO,-0- ,GLOMAG
52091,MIRDK FYUELS OSOO,-0- ,GLOMAG
52092,ROYAL SONA OSOO,-0- ,GLOMAG
52093,SUPRIM EF IKS OSOO,-0- ,GLOMAG
52094,SUN MULTINATIONAL DMCC,-0- ,GLOMAG
52096,MARWA INVESTMENTS LIMITED,-0- ,GLOMAG
52097,SUZAN GENERAL TRADING JLT,-0- ,GLOMAG
52098,FIZA GOLD AND BULLION TRADING L.L.C,-0- ,GLOMAG
52099,SIAM EXPERT TRADING COMPANY LIMITED,-0- ,RUSSIA-EO14024
52100,GOLDEN LUXURY JEWELLERY TRADING L.L.C,-0- ,GLOMAG
52101,RUHMEER DIAMONDS DMCC,-0- ,GLOMAG
52102,RUBINI INVESTMENT GROUP LIMITED,-0- ,GLOMAG
52104,SKORUS INVESTMENTS PVT LTD,-0- ,GLOMAG
52105,MEMORIES GOLDEN JEWELLERY L.L.C,-0- ,GLOMAG
52106,PRECIOUS BULLION DMCC,-0- ,GLOMAG
52107,SUN STAR TRAVEL & TOURISM L.L.C,-0- ,GLOMAG
52108,MANURAMA LIMITED,-0- ,GLOMAG
52112,"SICHUAN SILENCE INFORMATION TECHNOLOGY COMPANY, LIMITED",-0- ,CYBER2
52113,"IM, Song Jin",individual,DPRK4
52114,"KIM, Yong Bok",individual,DPRK2
52115,"KIM, Geum Cheol",individual,DPRK2
52116,"RO, Kwang Chol",individual,DPRK2
52117,"PAK, Jong Chon",individual,DPRK2
52118,NOVOSIBIRSKOBLGAZ LIMITED LIABILITY COMPANY,-0- ,DPRK4] [RUSSIA-EO14024
52119,VOSTOK TRADING LIMITED LIABILITY COMPANY,-0- ,DPRK4] [RUSSIA-EO14024
52120,DV INK LIMITED LIABILITY COMPANY,-0- ,DPRK4] [RUSSIA-EO14024
52121,"SIBREGIONGAZ, AO",-0- ,RUSSIA-EO14024
52122,GAZPROM NEFT SHELF LIMITED LIABILITY COMPANY,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52123,GAZPROMNEFT KHANTOS LIMITED LIABILITY COMPANY,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52124,GAZPROMNEFT VOSTOK LLC,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52125,GAZPROMNEFT MOSCOW REFINERY JOINT STOCK COMPANY,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52126,GAZPROMNEFT OMSK REFINERY JOINT STOCK COMPANY,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52127,GAZPROMNEFT ORENBURG LIMITED LIABILITY COMPANY,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52128,LIMITED LIABILITY COMPANY GAZPROMNEFT REGIONAL SALES,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52129,GAZPROMNEFT YAMAL LIMITED LIABILITY COMPANY,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52130,GAZPROMNEFT AERO JOINT STOCK COMPANY,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52131,OKRYU TRADING COMPANY,-0- ,DPRK4
52132,GAZPROMNEFT NOYABRSK OIL AND GAS JOINT STOCK COMPANY,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52133,GAZPROMNEFT LUBRICANTS LTD,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52134,GAZPROMNEFT BITUMEN MATERIALS LIMITED LIABILITY COMPANY,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52135,GAZPROM NEFT INTERNATIONAL SA,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
52136,OSOO GAZPROM NEFT AZIYA,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
